name,price,unit,category,tokopedia_link,shopee_link,siplah_link,blibli_link,inaproc_link,spec
Sauce Boat Atau Gravy Boat,0,Unit,Alat Peraga - Perhotelan,,,,,,Tempat Untuk Menyajikan Saus Dengan BentukSeperti Perahu Bentuk Seperti PerahuBahan Dasar Silverware / Stainless Steel
Saucer Champagne Gass,0,Unit,Alat Peraga - Perhotelan,,,,,,Gelas Untuk Menyajikan Champanye Atau EsCream Bahan Dasar Kaca
Screen Projector,0,Unit,Aksesoris Pendukung Komputer,,,,,,
Secop Neet,0,Unit,Alat Peraga - Perikanan Air Tawar,,,,,,"Deskripsi Seser / serokan kotak artemia,kutir,jentik nyamuk,
ikan kecil"
Serving Fork,0,Unit,Alat Peraga - Perhotelan,,,,,,Garpu Besar UntukPenyajian Makanan Bahan Dasar Stainless Steel
Serving Spoon,0,Unit,Alat Peraga - Perhotelan,,,,,,Sendok Makan Besar Untuk Menyajikan Makanan Ke PiringTamu Bahan Dasar Stainless Steel
Shot Glass,0,Unit,Alat Peraga - Perhotelan,,,,,,Gelas Kecil Untuk Mengukur Bahan Dasar Kaca
Shower Curtain,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Menggantungkan Dan Kaitan (Hook) Untuk Menggantungkan Terbuat Dari Plastik, Dengan Ukuran Panjang 180 Cm, Lebar 2O0 Cm,"
Side Board,0,Unit,Alat Peraga - Perhotelan,,,,,,Untuk Menyiapkan/ Menyimpan Alat Lemari Yang Memiliki Bagian-Bagian Seperti Rak- Rak Dan Laci Yg Dapat Digunakan Sebagai TempatMeletakkan AtauMenyiapkan Beberapa Alat Makan
Single Bed,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Alas Berbaring Ukuran Bed 120 Cm X 200 Cm, Head Board (Sandaran Kepala) Busa Lapis Kain, Divan Kayu Dilapisi Bahan Latex, Tebal Matras 30 Cm,Matras Busa (Foam) Dan Spring Besi"
Skerting Cloth,0,Unit,Alat Peraga - Perhotelan,,,,,,Kain Untuk Menutupi Kaki Meja Bahan Kain Satin Panjang Min 10 M/ Meja
Software CAD,0,Unit,Alat Peraga - Teknik Audio Video,,,,,,"Untuk  mendesain sebuah  produk  di fase desain  selama proses  engmeenng Design,  draft, and  document with precise  2D geometry  >  Access a comprehensive  set  of editing, design, and  annotation  tools  > Work faster  in an  intuitive  and  customizable
interface"
Software Presentasi Power Point,0,Unit,Alat Peraga - Perbenihan Tanaman,,,,,,"Untuk membuat dokumen berupa slide sebagai bahan presentasi Untuk
mempresen tasikan
sesuatu kepada orang lain Software yang mendukung kebutuhan peningkatan kemampuan siswa dengan minimum versi software keluaran 3 Tahun terakhir"
Software Restaurant Information System,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Mempelajari PenggunaanSistem Informasi Restoran Minimal Menyajikan Informasi Dan Dapat Digunakan Untuk : Mengolah Data Stok, Menu, Dan Harga Mereka TransaksiKeuangan / Pembelian YangBerhubungari Dengan Pemesanan MakananMelaporkan Segala Data Yang Berhubungan Dengan Daftar Menu, HargaMasing-Masing Menu Dan Stok Menu"
Soup Cup + Soucer,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Menyajikan Hidangan Sup Diameter 10 Cm Mempunyai Pegangan Dikedua Sisiriya, BahanDasar Keramik"
Soup Spoon,0,Unit,Alat Peraga - Perhotelan,,,,,,Sendok Untuk Menyantap Sup Bahan Dasar Stainless Steel
Sour Glass,0,Unit,Alat Peraga - Perhotelan,,,,,,Gelas Untuk Menyajikan Wine Yg Beralkohol Tinggi Bahan Dasar Kaca
Square Table,0,Unit,Alat Peraga - Perhotelan,,,,,,Meja Yang Digunakan Untuk 4 Orarig Ukuran 120 X 120 Cm
Stability of free-floating ship,0,Unit,Alat Peraga - Kapal Penangkap Ikan,,,,,,"Digunakan untuk Mengetahui Kedudukan Jenis
Stabilitas Kapa 1. Pengaruh Internal
2. Pengaruh Eksternal
3. Nilai Kedudukan Stabilitas Kapal"
Steak Fork,0,Unit,Alat Peraga - Perhotelan,,,,,,Garpu Untuk Menyantap Steak Bahan Dasar Stainless Steel
Table Cloth Round,0,Unit,Alat Peraga - Perhotelan,,,,,,Kain Untuk Menutup Meja Bahan Dasar Katuri Damas Diameter 160 Cm
Table Cloth Squere,0,Unit,Alat Peraga - Perhotelan,,,,,,Kain Untuk Menutup Meja Bahan Dasar Katun Damas Diameter 160 Cm
TDS EC Meter,0,Unit,Alat Peraga - Perbenihan Tanaman,,,,,,"Alat pengukur kepadatan mineral garam dan logam air. - TDS: 0-5000 PPM
- EC: 0-9990 uS/cm
- Temperature:
0.1-80.0 C/32.0-176.0 F
- Akurasi: + /- 2 %
- Baterai: 1 x 3V Lithium Cell Battery (Baterai Kancing)
- Ukuran: approx.154 x 30 x 14 mm
- Berat: approx.55 gr"
Tea Cup + Soucer,0,Unit,Alat Peraga - Perhotelan,,,,,,Untuk Menghidangkan Teh Diameter 7 Cm Bahan Dasar Keramik
Tempat Sampah,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Rnenampung Sampah Secara Sementara Bahan Dasar Stainless Steel, Diameter 30 Cm, Tinggi 40 Cm, Mempunyai Tutup,"
Towel Set,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Merigeringkan Tubuh Setelah Mandi Atau Mencuci Wajah Bahan Katun, Terdiri Dari Bath Towel,Hand Towel Dan Face TowelDengan Ukuran Masing Masing"
Trolley Untuk Bellboy,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Mengangkut Perlengkapan Yang Digunakan Untuk Menyiapkan Kamar Tamu Terbuat Dari Besi Stainless Dan Plat Stainless, Mempunyai Roda, Dan Handle, Ukuran Panjang 90Cm Lebar 1 50 Cm DenganTinggi Handle 1 2O Cm"
Tulip Champagne,0,Unit,Alat Peraga - Perhotelan,,,,,,Gelas Untuk Menyajikan Champanye Bahan Dasar Kaca
Tv Layar Besar,0,Unit,Aksesoris Pendukung Komputer,,,,,,
Uninterrupti Ble Power Supply (Ups),0,Unit,Alat Peraga - Perhotelan,,,,,,"Sebagai Penyimpanan Energi Listrik Cadangan PadaKomputer Capacity 120OvaInput Voltage : 230V, Input Frequency : 50/ 60 Hzoltage230V, Input Frequency5O/ 6O Hz"
Vegetable Bowl,0,Unit,Alat Peraga - Perhotelan,,,,,,Mangkuk Untuk Sayuran Beserta Hidangan Ortama Pada Pelayanan Gaya Rusia Dan Prancis Bahan Dasar Silverware / Stainless Steel Atau Beling/ Kaca
Wardrobe,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Menyimpan Pakaian Terbuat Dari Kayu Pints Lemari Sliding Lemari 2 Pintti, Satu Sisi Rak 3 Tingkat Sisi Lainnya LemariUntuk Menggantungkan Baju Tinggi 250 Cm"
Wash Basin Mirror,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Mengaca Dan Berhias Diri Cermin Dinding, 1 L 0X36X4 Cm, F54-GoldMaterial: Mdf, Kaca, Digantungkan Dipermukaan Dinding, Terdapat Shelter Pada Bagian Bawah UntukWadah"
Wireless Router,0,Unit,Alat Peraga - Perhotelan,,,,,,"Untuk Menghubungkan Beberapa Jaringan Atau Network, Bisa MenggunakanWireless Interface : Min. 4 10/ 100/ 1000 Mbps, Lan Ports Min.1 10/ 1 00/ 1000Mbps,Wan Port"
Zombi Glass,0,Unit,Alat Peraga - Perhotelan,,,,,,Gelas UntukMenyajikan Wine Bahan Dasar Kaca
